date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
20120110,671,4,409559,3.71,23.0905,N,0
20120110,671,4,411406,4.46,17.373125,N,0
20120110,671,4,431714,1.32,37.328003,Y,5
20120110,671,4,455721,4.32,29.254505,Y,6
20120110,671,4,467757,5.96,36.023186,N,0
20120110,671,4,501396,7.46,32.74764,N,0
20120110,671,4,530037,5.96,30.204151,N,0
20120110,671,4,532196,2.66,35.96926,N,0
20120110,671,4,536428,5.96,33.244354,N,0
20120110,671,4,555947,5.96,22.17404,N,0
20120111,315,1,593171,10.0,25.115427,N,0
20120111,315,2,8598,6.39,26.231165,Y,6
20120111,315,2,419546,23.94,21.704742,N,0
20120111,315,2,423218,14.91,23.379128,Y,6
20120111,315,2,451332,29.82,27.650597,N,0
20120111,315,2,487334,9.0,24.533817,N,0
20120111,315,2,516965,14.91,22.157677,Y,6
20120111,315,2,519483,29.91,20.639864,Y,5
20120111,315,2,533283,6.0,18.61193,N,0
20120111,315,2,540535,6.0,18.580755,N,0
20120111,315,2,568499,3.0,23.932013,Y,6
20120111,315,2,570153,11.91,14.289019,N,0
20120111,315,2,586937,3.0,18.500587,N,0
20120111,315,2,592729,11.31,17.05506,N,0
20120111,315,3,3683,2.46,19.462622,N,0
20120111,315,3,20376,7.54,18.165707,N,0
20120111,315,3,90263,11.94,18.408293,Y,6
20120111,315,3,92418,1.14,25.484087,Y,5
20120111,315,3,92433,1.14,27.48683,Y,5
20120111,315,3,108037,3.98,21.826908,N,0
20120111,315,3,153171,5.0,20.799297,Y,5
20120111,315,3,194771,3.94,22.853998,N,0
20120111,315,3,194781,9.94,22.302982,N,0
20120111,315,3,280116,6.94,20.425879,N,0
20120111,315,3,346126,21.94,15.741978,N,0
20120111,315,3,417014,4.0,9.234224,N,0
20120111,315,3,447058,11.98,13.398389,Y,6
20120111,315,3,456076,7.34,15.361028,N,0
20120111,315,3,471651,7.94,15.388592,N,0
20120111,315,3,515246,4.94,16.327566,N,0
20120111,315,3,573599,4.54,17.103497,N,0
20120111,315,3,573602,4.54,17.109426,N,0
20120111,315,3,573607,4.54,14.766962,N,0
20120111,315,3,573609,4.54,16.073593,N,0
20120111,315,3,587131,5.54,20.53509,N,0
20120111,315,3,590267,1.94,14.585464,N,0
20120111,315,4,82660,5.95,13.788108,N,0
20120111,315,4,82686,1.75,20.365364,N,0
20120111,315,4,82689,3.71,20.622429,N,0
20120111,315,4,82701,2.96,22.024624,N,0
20120111,315,4,255476,2.2,20.053715,N,0
20120111,315,4,255489,2.66,19.593401,N,0
20120111,315,4,255494,1.75,19.880919,N,0
20120111,315,4,335757,5.21,20.291485,N,0
20120111,315,4,335781,3.7,19.973291,N,0
20120111,315,4,345376,3.38,20.7644,N,0
20120111,315,4,407217,2.21,26.95976,N,0
20120111,315,4,409559,3.71,15.610225,N,0
20120111,315,4,411406,5.95,15.534923,N,0
20120111,315,4,431714,2.66,16.33995,N,0
20120111,315,4,455721,4.01,33.97908,Y,6
20120111,315,4,467757,7.46,32.75518,N,0
20120111,315,4,495886,5.21,29.015495,N,0
20120111,315,4,501396,5.96,28.685762,N,0
20120111,315,4,530037,5.96,38.219093,N,0
20120111,315,4,532196,2.66,34.965065,N,0
20120111,315,4,536428,3.7,22.361925,Y,5
20120111,315,4,555947,5.96,25.901167,N,0
20120111,326,1,95467,10.0,26.321148,N,0
20120111,326,1,346366,10.0,24.602869,N,0
20120111,326,1,507566,10.0,19.825907,N,0
20120111,326,2,22631,12.84,26.16685,N,0
20120111,326,2,487331,9.0,23.235874,N,0
20120111,326,2,487334,9.0,20.81039,N,0
20120111,326,2,516965,14.91,18.117508,Y,6
20120111,326,2,519483,29.91,17.609163,Y,5
20120111,326,2,533283,6.0,17.021286,N,0
20120111,326,2,540535,6.0,20.251986,N,0
20120111,326,2,568499,3.0,15.377103,Y,6
20120111,326,2,570153,11.91,12.260049,N,0
20120111,326,2,577654,25.41,17.032724,N,0
20120111,326,2,592729,11.31,18.103262,N,0
20120111,326,3,20376,7.54,10.73393,N,0
20120111,326,3,36907,7.94,10.706577,N,0
20120111,326,3,90263,11.94,15.048263,Y,6
20120111,326,3,92418,1.14,24.156313,Y,5
20120111,326,3,92433,1.14,26.195787,Y,5
20120111,326,3,108037,3.98,20.844872,N,0
20120111,326,3,153171,5.0,20.346504,Y,5
20120111,326,3,194781,11.94,22.55375,N,0
20120111,326,3,346126,21.94,22.93999,N,0
20120111,326,3,417014,4.0,23.709814,N,0
20120111,326,3,447058,11.98,15.514711,Y,6
20120111,326,3,456076,7.34,10.347279,N,0
20120111,326,3,471651,9.94,13.286067,N,0
20120111,326,3,573599,4.54,15.521528,N,0
20120111,326,3,573607,4.54,15.52428,N,0
20120111,326,3,573609,4.54,16.307583,N,0
20120111,326,3,587131,5.54,16.937462,N,0
20120111,326,3,590267,1.94,18.729633,N,0
20120111,326,4,82660,4.46,25.176437,N,0
20120111,326,4,82686,1.46,16.106663,N,0
20120111,326,4,82689,3.7,14.261942,N,0
20120111,326,4,82701,2.2,19.519394,Y,6
20120111,326,4,183628,2.51,20.041983,N,0
20120111,326,4,255489,2.66,20.974203,N,0
20120111,326,4,255494,1.46,19.211105,N,0
20120111,326,4,335757,5.21,19.20338,N,0
20120111,326,4,335781,3.41,19.088581,N,0
20120111,326,4,407217,2.2,20.076141,N,0
20120111,326,4,409559,3.71,26.405046,N,0
20120111,326,4,411406,4.46,14.596294,N,0
20120111,326,4,431714,2.66,14.927243,N,0
20120111,326,4,455721,4.32,12.564424,Y,6
20120111,326,4,467757,5.25,33.607063,N,0
20120111,326,4,495886,5.21,32.575657,N,0
20120111,326,4,501396,7.46,30.498167,N,0
20120111,326,4,530037,5.96,28.478271,N,0
20120111,326,4,532196,2.66,36.71354,N,0
20120111,326,4,536428,3.7,20.58176,Y,5
20120111,326,4,555947,5.96,24.506895,N,0
20120111,352,1,593171,10.0,25.212404,N,0
20120111,352,2,8598,6.42,22.578938,Y,6
20120111,352,2,22631,11.34,18.878544,N,0
20120111,352,2,423218,14.91,25.952452,Y,6
20120111,352,2,482591,24.0,21.684464,N,0
20120111,352,2,487331,9.0,20.076746,N,0
20120111,352,2,533283,6.0,18.571636,N,0
20120111,352,2,540535,6.0,17.528128,N,0
20120111,352,2,568499,3.0,16.825005,Y,6
20120111,352,2,570153,12.0,20.114786,N,0
20120111,352,2,586937,3.0,21.706581,N,0
20120111,352,2,592729,11.31,21.581314,N,0
20120111,352,3,3683,2.5,12.057372,N,0
20120111,352,3,20376,7.54,26.897852,N,0
20120111,352,3,90263,11.94,21.684332,Y,6
20120111,352,3,92418,1.14,18.859688,Y,5
20120111,352,3,92433,1.14,17.676014,Y,5
20120111,352,3,108037,4.0,16.425009,N,0
20120111,352,3,153171,5.0,18.384151,Y,5
20120111,352,3,194781,11.94,21.78811,N,0
20120111,352,3,346126,22.0,21.542345,N,0
20120111,352,3,417014,4.0,20.03908,N,0
20120111,352,3,447058,11.98,15.222191,Y,6
20120111,352,3,456076,7.34,9.069256,N,0
20120111,352,3,471651,9.94,13.467906,N,0
20120111,352,3,573599,4.4,16.15849,N,0
20120111,352,3,573602,4.4,16.097475,N,0
20120111,352,3,573607,4.4,16.51903,N,0
20120111,352,3,573609,4.4,17.099497,N,0
20120111,352,3,587131,5.54,19.110031,N,0
20120111,352,3,590267,2.0,25.093033,N,0
20120111,352,4,82660,4.45,16.256542,N,0
20120111,352,4,82686,1.91,14.315824,N,0
20120111,352,4,82689,3.71,19.790297,N,0
20120111,352,4,82701,2.51,20.112955,Y,6
20120111,352,4,183628,2.51,20.986158,N,0
20120111,352,4,255476,1.91,19.179483,N,0
20120111,352,4,255489,2.66,19.139565,N,0
20120111,352,4,255494,1.91,19.568886,N,0
20120111,352,4,335757,5.21,19.439482,N,0
20120111,352,4,335781,3.41,20.331581,N,0
20120111,352,4,345376,3.0,26.239626,N,0
20120111,352,4,407217,2.21,14.787647,N,0
20120111,352,4,409559,2.96,15.143619,N,0
20120111,352,4,411406,4.46,12.353733,N,0
20120111,352,4,431714,2.21,33.555996,N,0
20120111,352,4,455721,4.32,31.891748,Y,6
20120111,352,4,467757,3.75,29.503305,N,0
20120111,352,4,495886,5.21,27.42936,N,0
20120111,352,4,501396,5.21,27.098661,N,0
20120111,352,4,530037,5.95,36.363396,N,0
20120111,352,4,532196,2.21,33.0097,N,0
20120111,352,4,536428,3.7,20.539366,Y,5
20120111,352,4,555947,6.71,24.40764,N,0
20120111,357,1,346366,10.0,24.669685,N,0
20120111,357,1,466880,12.0,22.419708,N,0
20120111,357,1,478896,12.0,18.362677,N,0
20120111,357,1,593171,6.0,25.950478,N,0
20120111,357,2,423218,14.91,20.68419,Y,6
20120111,357,2,517989,22.41,19.91074,N,0
20120111,357,2,519483,29.91,17.245882,Y,5
20120111,357,2,533283,6.0,17.221127,N,0
20120111,357,2,540535,6.0,16.326462,N,0
20120111,357,2,568499,3.0,20.030523,Y,6
20120111,357,2,570153,11.91,15.601438,N,0
20120111,357,2,577654,25.41,17.043198,N,0
20120111,357,2,586937,3.0,17.716747,N,0
20120111,357,2,592729,11.31,21.44234,N,0
20120111,357,3,20376,7.54,14.704674,N,0
20120111,357,3,90263,11.94,22.499437,Y,6
20120111,357,3,92418,1.14,24.809935,Y,5
20120111,357,3,92433,1.14,27.026508,Y,5
20120111,357,3,108037,3.98,21.301605,N,0
20120111,357,3,153171,5.0,20.831793,Y,5
20120111,357,3,194771,3.94,23.163769,N,0
20120111,357,3,194781,10.98,23.556707,N,0
20120111,357,3,280116,8.94,23.992962,N,0
20120111,357,3,417014,4.0,21.199997,N,0
20120111,357,3,447058,11.98,15.090425,Y,6
20120111,357,3,471651,9.94,14.0067005,N,0
20120111,357,3,573599,4.54,17.294634,N,0
20120111,357,3,573607,4.54,17.443815,N,0
20120111,357,3,573609,4.54,17.373716,N,0
20120111,357,3,587131,5.54,17.736477,N,0
20120111,357,3,590267,1.94,17.631058,N,0
20120111,357,4,82660,4.46,15.542444,N,0
20120111,357,4,82686,1.46,16.90499,N,0
20120111,357,4,82701,2.66,11.14839,Y,6
20120111,357,4,183628,2.96,13.605084,N,0
20120111,357,4,255476,2.24,21.157234,N,0
20120111,357,4,255489,2.96,21.827808,N,0
20120111,357,4,255494,1.46,19.64975,N,0
20120111,357,4,335757,5.21,19.303936,N,0
20120111,357,4,335781,3.41,19.085457,N,0
20120111,357,4,345376,2.52,19.987143,N,0
20120111,357,4,407217,2.24,26.095724,N,0
20120111,357,4,409559,3.71,14.384943,N,0
20120111,357,4,411406,5.96,11.706983,N,0
20120111,357,4,431714,2.21,32.507008,N,0
20120111,357,4,455721,4.32,32.015938,Y,6
20120111,357,4,467757,5.96,29.681492,N,0
20120111,357,4,495886,4.46,27.43695,Y,3
20120111,357,4,501396,5.96,26.662327,N,0
20120111,357,4,530037,5.96,35.877823,N,0
20120111,357,4,532196,2.21,32.699047,N,0
20120111,357,4,536428,3.71,19.896267,Y,5
20120111,357,4,555947,6.71,23.910645,N,0
20120111,362,1,466877,12.0,24.61236,N,0
20120111,362,2,8598,6.39,23.148819,Y,6
20120111,362,2,22631,12.84,18.362007,N,0
20120111,362,2,404470,12.54,25.619726,N,0
20120111,362,2,419546,23.94,19.969358,N,0
20120111,362,2,423218,14.91,24.44381,Y,6
20120111,362,2,482591,23.94,20.089474,N,0
20120111,362,2,487331,9.0,18.45369,N,0
20120111,362,2,487334,9.0,17.028734,N,0
20120111,362,2,519483,29.91,19.986824,Y,5
20120111,362,2,558749,44.94,17.641478,N,0
20120111,362,2,568499,3.0,23.503422,Y,6
20120111,362,2,570153,11.91,11.964871,N,0
20120111,362,2,577654,25.41,21.900558,N,0
20120111,362,2,586937,3.0,17.791393,N,0
20120111,362,2,592729,11.31,19.116676,N,0
20120111,362,3,20376,7.54,21.078114,N,0
20120111,362,3,36907,7.94,18.339119,N,0
20120111,362,3,90263,11.94,16.051981,Y,6
20120111,362,3,92418,1.14,20.713783,Y,5
20120111,362,3,92433,1.14,29.983963,Y,5
20120111,362,3,108037,3.98,29.367266,N,0
20120111,362,3,153171,5.0,25.903357,Y,5
20120111,362,3,194771,3.94,23.99859,N,0
20120111,362,3,194781,9.94,24.134134,N,0
20120111,362,3,228016,9.94,21.124817,Y,3
20120111,362,3,280116,6.94,14.781127,N,0
20120111,362,3,417014,4.0,10.274924,N,0
20120111,362,3,447058,11.98,13.422125,Y,6
20120111,362,3,456076,7.34,16.402367,N,0
20120111,362,3,573599,4.54,16.392277,N,0
20120111,362,3,573602,4.54,16.661592,N,0
20120111,362,3,573607,4.54,17.233181,N,0
20120111,362,3,573609,4.54,17.41846,N,0
20120111,362,3,587131,5.54,14.964136,N,0
20120111,362,3,590267,1.94,18.310816,N,0
20120111,362,4,82660,4.45,18.139421,N,0
20120111,362,4,82686,1.46,12.118158,N,0
20120111,362,4,82689,3.71,15.130104,N,0
20120111,362,4,82701,3.0,20.98225,Y,6
20120111,362,4,183628,2.5,21.442137,N,0
20120111,362,4,255476,2.21,19.506021,N,0
20120111,362,4,255489,2.66,19.183142,N,0
20120111,362,4,255494,1.46,19.482624,N,0
20120111,362,4,335757,5.21,19.368992,N,0
20120111,362,4,335781,3.41,20.223925,N,0
20120111,362,4,345376,2.52,26.074902,N,0
20120111,362,4,407217,2.21,14.669071,N,0
20120111,362,4,409559,3.71,14.90554,N,0
20120111,362,4,411406,4.46,12.255697,N,0
20120111,362,4,431714,2.66,33.718616,N,0
20120111,362,4,455721,4.32,31.697323,Y,6
20120111,362,4,467757,5.95,29.521881,N,0
20120111,362,4,495886,5.21,27.238894,N,0
20120111,362,4,501396,7.46,26.590216,N,0
20120111,362,4,530037,5.95,36.084614,N,0
20120111,362,4,532196,2.66,32.885433,N,0
20120111,362,4,536428,3.7,20.045704,Y,5
20120111,362,4,555947,5.96,24.034243,N,0
20120111,364,1,346366,10.0,24.947075,N,0
20120111,364,1,593171,10.0,22.276348,N,0
20120111,364,2,8598,6.39,18.45387,Y,6
20120111,364,2,423218,14.91,25.726784,Y,6
20120111,364,2,516965,14.91,21.791193,Y,6
20120111,364,2,519483,29.91,19.905424,Y,5
20120111,364,2,533283,6.0,18.445444,N,0
20120111,364,2,558749,44.94,17.357332,N,0
20120111,364,2,568499,3.0,16.49984,Y,6
20120111,364,2,570153,11.91,19.990662,N,0
20120111,364,2,577654,25.41,15.235825,N,0
20120111,364,2,586937,3.0,22.811253,N,0
20120111,364,2,592729,11.31,19.585691,N,0
20120111,364,3,3683,2.46,27.653177,N,0
20120111,364,3,20376,7.54,26.455076,N,0
20120111,364,3,90263,11.94,29.273167,Y,6
20120111,364,3,92418,1.14,28.596527,Y,5
20120111,364,3,92433,1.14,26.58234,Y,5
20120111,364,3,108037,3.98,28.67215,N,0
20120111,364,3,153171,5.0,25.615847,Y,5
20120111,364,3,194771,3.94,24.180859,N,0
20120111,364,3,194781,9.94,24.376675,N,0
20120111,364,3,280116,6.94,21.31309,N,0
20120111,364,3,346126,21.94,15.168584,N,0
20120111,364,3,417014,4.0,9.36251,N,0
20120111,364,3,447058,11.98,13.670347,Y,6
20120111,364,3,456076,7.34,16.605183,N,0
20120111,364,3,471651,9.94,16.50354,N,0
20120111,364,3,496031,17.94,16.698605,Y,6
20120111,364,3,515246,4.94,17.25724,N,0
20120111,364,3,573599,4.54,17.466013,N,0
20120111,364,3,573602,4.54,15.001176,N,0
20120111,364,3,573607,4.54,15.971766,N,0
20120111,364,3,573609,4.54,20.2288,N,0
20120111,364,3,587131,5.54,14.790129,N,0
20120111,364,3,590267,1.94,13.691737,N,0
20120111,364,4,82660,4.46,20.75401,N,0
20120111,364,4,82686,1.46,20.78141,N,0
20120111,364,4,82689,3.71,22.432838,N,0
20120111,364,4,82701,2.2,29.290016,Y,6
20120111,364,4,183628,2.51,23.466438,N,0
20120111,364,4,255476,2.21,21.043972,N,0
20120111,364,4,255489,2.66,20.308937,N,0
20120111,364,4,255494,1.46,20.227562,N,0
20120111,364,4,335757,5.2,19.835928,N,0
20120111,364,4,345376,2.52,20.503424,N,0
20120111,364,4,407217,2.21,26.143642,N,0
20120111,364,4,409559,3.7,14.904049,N,0
20120111,364,4,431714,2.66,15.025638,N,0
20120111,364,4,455721,4.32,12.258418,Y,6
20120111,364,4,467757,5.95,33.336,N,0
20120111,364,4,501396,7.46,31.607864,N,0
20120111,364,4,530037,5.96,29.484726,N,0
20120111,364,4,532196,2.66,27.224852,N,0
20120111,364,4,536428,3.7,26.570803,Y,5
20120111,364,4,555947,5.96,34.591183,N,0
20120111,380,1,346373,10.0,20.470549,N,0
20120111,380,1,593171,10.0,24.02916,N,0
20120111,380,2,8598,6.39,20.957571,Y,6
20120111,380,2,102257,7.41,17.894003,Y,6
20120111,380,2,404470,11.91,25.523125,Y,3
20120111,380,2,423218,14.91,21.280863,Y,6
20120111,380,2,451332,29.82,19.511177,N,0
20120111,380,2,482591,23.94,17.95278,N,0
20120111,380,2,487331,9.0,16.739008,N,0
20120111,380,2,519483,29.91,20.167456,Y,5
20120111,380,2,533283,6.0,15.209867,N,0
20120111,380,2,568499,3.0,22.767061,Y,6
20120111,380,2,570153,11.91,19.677399,N,0
20120111,380,2,577654,25.41,21.01821,N,0
20120111,380,2,586937,3.0,23.14539,N,0
20120111,380,2,592729,11.31,24.251823,N,0
20120111,380,3,3683,2.46,24.412907,N,0
20120111,380,3,20376,7.54,23.658016,N,0
20120111,380,3,36907,7.94,18.943325,N,0
20120111,380,3,90263,11.94,22.592543,Y,6
20120111,380,3,92418,1.14,25.839329,Y,5
20120111,380,3,92433,1.14,22.559488,Y,5
20120111,380,3,108037,3.98,23.713335,N,0
20120111,380,3,153171,5.0,24.005447,Y,5
20120111,380,3,194771,3.94,24.511095,N,0
20120111,380,3,228016,10.0,21.538649,N,0
20120111,380,3,280116,6.94,15.329207,N,0
20120111,380,3,417014,4.0,9.717113,N,0
20120111,380,3,447058,11.98,9.642918,Y,6
20120111,380,3,456076,7.34,13.683649,N,0
20120111,380,3,471651,7.94,17.257225,N,0
20120111,380,3,496031,17.94,16.940954,Y,6
20120111,380,3,515246,4.94,16.98303,N,0
20120111,380,3,573599,4.54,17.451506,N,0
20120111,380,3,573602,4.54,17.78223,N,0
20120111,380,3,573607,4.54,16.542727,N,0
20120111,380,3,573609,4.54,16.14119,N,0
20120111,380,3,587131,5.54,10.037018,N,0
20120111,380,3,590267,1.94,13.6798315,N,0
20120111,380,4,82660,4.46,20.947926,N,0
20120111,380,4,82686,1.45,20.70422,Y,3
20120111,380,4,82689,3.71,21.85097,N,0
20120111,380,4,82701,2.2,29.378927,Y,6
20120111,380,4,183628,2.5,23.491173,N,0
20120111,380,4,255476,2.21,21.137989,N,0
20120111,380,4,255489,2.66,20.428534,N,0
20120111,380,4,255494,1.45,20.362726,Y,3
20120111,380,4,335757,5.21,20.002472,N,0
20120111,380,4,335781,3.41,20.653856,N,0
20120111,380,4,345376,2.52,26.137604,N,0
20120111,380,4,407217,2.21,20.61544,N,0
20120111,380,4,409559,3.7,20.718433,N,0
20120111,380,4,411406,4.46,15.7337,N,0
20120111,380,4,431714,2.2,34.07853,N,0
20120111,380,4,455721,4.32,32.041992,Y,6
20120111,380,4,467757,5.95,29.544054,N,0
20120111,380,4,495886,5.21,27.51212,N,0
20120111,380,4,501396,5.96,29.565819,Y,6
20120111,380,4,530037,5.96,36.25651,N,0
20120111,380,4,532196,2.66,33.074135,N,0
20120111,380,4,536428,3.7,19.914368,Y,5
20120111,380,4,555947,5.96,23.337723,N,0
20120111,383,1,95467,10.0,24.080257,N,0
20120111,383,1,466876,12.0,21.490765,N,0
20120111,383,1,542781,12.0,17.772232,N,0
20120111,383,2,482591,23.94,25.160183,N,0
20120111,383,2,487331,9.0,21.433397,N,0
20120111,383,2,487334,9.0,20.395424,N,0
20120111,383,2,517989,22.41,23.625607,N,0
20120111,383,2,519483,29.91,19.050442,Y,5
20120111,383,2,533283,6.0,17.357327,N,0
20120111,383,2,540535,6.0,20.055336,N,0
20120111,383,2,568499,3.0,16.426708,Y,6
20120111,383,2,570153,11.91,14.863042,N,0
20120111,383,2,577654,25.41,19.694717,N,0
20120111,383,2,586937,3.0,17.651258,N,0
20120111,383,2,592729,11.31,17.391138,N,0
20120111,383,3,3683,2.5,15.839839,N,0
20120111,383,3,20376,7.54,17.828217,N,0
20120111,383,3,36907,7.94,22.116474,N,0
20120111,383,3,90263,12.94,26.92488,N,0
20120111,383,3,92418,1.14,21.076029,Y,5
20120111,383,3,92433,1.14,20.755163,Y,5
20120111,383,3,153171,5.0,23.414244,Y,5
20120111,383,3,194771,3.94,23.795547,N,0
20120111,383,3,194781,11.94,24.708246,N,0
20120111,383,3,228016,11.94,21.648525,N,0
20120111,383,3,417014,4.0,15.587466,N,0
20120111,383,3,447058,11.98,9.911178,Y,6
20120111,383,3,456076,6.0,9.841651,Y,2
20120111,383,3,471651,9.94,13.618841,N,0
20120111,383,3,496031,17.94,12.76585,Y,6
20120111,383,3,573599,4.54,13.571068,N,0
20120111,383,3,573602,4.54,20.588097,N,0
20120111,383,3,573607,4.54,20.87319,N,0
20120111,383,3,587131,5.54,17.324062,N,0
20120111,383,3,590267,1.94,17.289907,N,0
20120111,383,4,82660,4.46,11.720249,N,0
20120111,383,4,82686,1.88,14.368797,N,0
20120111,383,4,82701,2.21,20.534992,Y,6
20120111,383,4,255489,3.0,22.793707,N,0
20120111,383,4,255494,1.46,24.230684,N,0
20120111,383,4,335757,5.25,29.693945,N,0
20120111,383,4,335781,3.41,23.275997,N,0
20120111,383,4,345376,3.38,20.959204,N,0
20120111,383,4,407217,2.25,19.818909,N,0
20120111,383,4,409559,3.71,20.166819,N,0
20120111,383,4,411406,4.5,25.727676,N,0
20120111,383,4,431714,1.88,14.53261,N,0
20120111,383,4,455721,4.32,11.782206,Y,6
20120111,383,4,467757,5.95,38.66204,N,0
20120111,383,4,495886,5.21,31.90359,N,0
20120111,383,4,501396,5.96,28.971947,N,0
20120111,383,4,530037,4.5,34.813236,N,0
20120111,383,4,532196,2.25,31.076622,N,0
20120111,383,4,536428,3.7,19.251053,Y,5
20120111,383,4,555947,5.96,22.780144,N,0
20120111,390,1,95470,10.0,23.831575,N,0
20120111,390,1,346366,10.0,21.540796,N,0
20120111,390,1,507566,10.0,17.55271,N,0
20120111,390,1,593171,10.0,25.231943,N,0
20120111,390,2,8598,6.39,21.530237,Y,6
20120111,390,2,22631,12.84,19.851044,N,0
20120111,390,2,404470,12.54,17.724977,N,0
20120111,390,2,423218,14.91,16.486807,Y,6
20120111,390,2,486878,7.41,16.102272,N,0
20120111,390,2,487331,9.0,20.033762,N,0
20120111,390,2,533283,6.0,16.346926,N,0
20120111,390,2,568499,3.0,12.711884,Y,6
20120111,390,2,570153,11.91,17.408812,N,0
20120111,390,2,577654,25.41,21.05387,N,0
20120111,390,2,586937,3.0,19.15094,N,0
20120111,390,2,592729,11.31,13.864165,N,0
20120111,390,3,3683,2.46,17.997917,N,0
20120111,390,3,20376,7.54,19.642553,N,0
20120111,390,3,36907,7.94,18.150162,N,0
20120111,390,3,90263,11.94,16.59768,Y,6
20120111,390,3,92418,1.14,17.044937,Y,5
20120111,390,3,92433,1.14,18.630707,Y,5
20120111,390,3,108037,3.98,22.338465,N,0
20120111,390,3,153171,5.0,23.21309,Y,5
20120111,390,3,194771,3.94,24.23265,N,0
20120111,390,3,194781,9.94,21.39026,N,0
20120111,390,3,280116,8.94,15.240601,N,0
20120111,390,3,346126,21.94,9.71616,N,0
20120111,390,3,417014,4.0,9.84769,N,0
20120111,390,3,447058,11.98,13.899309,Y,6
20120111,390,3,471651,9.94,17.66532,N,0
20120111,390,3,496031,17.94,17.372799,Y,6
20120111,390,3,573599,4.54,17.199415,N,0
20120111,390,3,573602,4.54,17.654703,N,0
20120111,390,3,573607,4.54,17.992655,N,0
20120111,390,3,573609,4.54,15.433496,N,0
20120111,390,3,587131,5.54,16.927225,N,0
20120111,390,3,590267,1.94,21.047417,N,0
20120111,390,4,82660,4.45,15.19811,N,0
20120111,390,4,82686,1.46,14.009757,N,0
20120111,390,4,82689,3.71,21.899271,N,0
20120111,390,4,82701,2.21,22.669422,Y,6
20120111,390,4,183628,2.51,29.89243,N,0
20120111,390,4,255476,2.21,23.271975,N,0
20120111,390,4,255489,2.66,21.164295,N,0
20120111,390,4,255494,1.46,20.540794,N,0
20120111,390,4,335757,5.21,20.018867,N,0
20120111,390,4,335781,3.41,20.607172,N,0
20120111,390,4,345376,2.52,25.98395,N,0
20120111,390,4,407217,2.21,14.9608755,N,0
20120111,390,4,409559,3.71,15.165492,N,0
20120111,390,4,411406,4.46,12.264762,N,0
20120111,390,4,431714,2.66,33.299282,N,0
20120111,390,4,455721,4.32,31.229568,Y,6
20120111,390,4,467757,5.95,29.282629,N,0
20120111,390,4,501396,7.46,27.062716,N,0
20120111,390,4,530037,5.96,26.34404,N,0
20120111,390,4,532196,2.66,35.61997,N,0
20120111,390,4,536428,3.7,32.425938,Y,5
20120111,390,4,555947,5.96,19.836308,N,0
20120111,398,1,95470,10.0,23.744043,N,0
20120111,398,1,346373,10.0,24.72872,N,0
20120111,398,1,478896,12.0,22.140467,N,0
20120111,398,2,404470,12.54,18.302483,N,0
20120111,398,2,423218,14.91,25.71961,Y,6
20120111,398,2,451332,29.82,21.369726,N,0
20120111,398,2,487331,9.0,19.540802,N,0
20120111,398,2,487334,9.0,17.981459,N,0
20120111,398,2,533283,6.0,16.706728,N,0
20120111,398,2,540535,6.0,20.154377,N,0
20120111,398,2,568499,3.0,16.444204,Y,6
20120111,398,2,570153,11.91,12.66312,N,0
20120111,398,2,586937,3.0,16.235647,N,0
20120111,398,2,592729,11.31,16.682842,N,0
20120111,398,3,20376,7.54,18.383894,N,0
20120111,398,3,36907,7.94,22.109882,N,0
20120111,398,3,90263,11.94,19.9789,Y,6
20120111,398,3,92418,1.14,16.926928,Y,5
20120111,398,3,92433,1.14,17.388779,Y,5
20120111,398,3,108037,3.98,16.976501,N,0
20120111,398,3,153171,5.0,19.068512,Y,5
20120111,398,3,194771,3.94,22.929113,N,0
20120111,398,3,194781,9.94,22.482233,N,0
20120111,398,3,228016,9.94,21.013042,Y,3
20120111,398,3,280116,6.94,15.694692,N,0
20120111,398,3,417014,4.0,11.228637,N,0
20120111,398,3,447058,11.98,14.249266,Y,6
20120111,398,3,471651,9.94,17.857525,N,0
20120111,398,3,573607,4.54,17.957476,N,0
20120111,398,3,573609,4.54,17.543415,N,0
20120111,398,3,587131,5.54,18.059898,N,0
20120111,398,3,590267,1.94,18.215588,N,0
20120111,398,4,82660,4.46,15.742048,N,0
20120111,398,4,82686,1.46,18.91386,N,0
20120111,398,4,82701,2.21,18.915417,Y,6
20120111,398,4,183628,2.5,12.4691305,N,0
20120111,398,4,255476,2.21,15.581482,N,0
20120111,398,4,255489,2.66,22.43022,N,0
20120111,398,4,255494,1.46,22.678776,N,0
20120111,398,4,335757,3.7,20.205194,Y,3
20120111,398,4,335781,3.41,19.320173,N,0
20120111,398,4,345376,2.52,19.970785,N,0
20120111,398,4,407217,2.21,25.903622,N,0
20120111,398,4,411406,4.46,14.339377,N,0
20120111,398,4,431714,2.66,11.557074,N,0
20120111,398,4,455721,4.32,32.175266,Y,6
20120111,398,4,467757,5.95,31.189032,N,0
20120111,398,4,501396,5.2,29.38115,Y,3
20120111,398,4,530037,5.96,27.121054,N,0
20120111,398,4,532196,1.5,19.07491,Y,3
20120111,398,4,536428,3.7,34.7786,Y,5
20120111,398,4,555947,5.96,33.685318,N,0
20120111,401,1,95470,10.0,21.466578,N,0
20120111,401,1,346366,10.0,23.75345,N,0
20120111,401,1,346375,10.0,21.361464,N,0
20120111,401,1,466877,12.0,17.922817,N,0
